bookingID,min_val_acc_x,max_val_acc_x,mean_val_acc_x,min_val_acc_y,max_val_acc_y,mean_val_acc_y,min_val_acc_z,max_val_acc_z,mean_val_acc_z,min_speed,max_speed,mean_speed,label
481036337276,-6.2586346,8.41827,0.222664798,2.648068,12.87641,9.826865134,-3.5985951,9.514848,0.261673825,0,28.431095,9.202419313,0
816043786364,-4.1721716,4.1413364,0.241129336,6.457554,13.529722,9.34767635,1.0003048,5.508393,3.293493517,0,21.14,7.34887619,0
463856468070,-3.3463287,2.6786804,0.441455087,7.5263214,12.478729,9.794471253,-6.2015076,0.5321808,-1.306269705,0,22.07,12.61426743,1
1013612282031,-4.000241089,3.712084961,-0.244650873,-11.94285278,-6.565383911,-9.377860843,-6.388183594,0.218771362,-2.977567403,0.038465206,22.3086319,9.120824397,0
1168231104561,-4.448999023,4.182675171,0.559147278,-13.08216858,-1.6434021,-7.992999595,-9.550125122,-2.70406189,-5.482422926,0,18.44920349,5.369691396,0
77309411447,-5.3438582,6.9288197,0.355279803,5.5222263,12.77546,9.696279481,-6.1112,3.3159695,-1.599814938,-1,22.386602,8.160382574,0
197568495629,-3.6656346,3.5602865,0.269624661,7.18043,12.984152,9.597790407,-1.9130256,7.1540933,1.966965609,0,20.999866,9.280127426,0
377957122225,-2.7768707,3.7190552,0.697215265,6.888336,11.905792,8.956741504,-0.25932312,7.4946136,3.943375433,0,26.49,17.3328898,0
51539607693,-1.9439087,3.5771332,1.131852966,5.967682,13.873337,9.726505668,-5.922348,3.8507843,-0.24068129,0,13.52,2.646974638,1
1005022347357,-3.0597897,3.4356794,0.286236944,3.5913026,12.739547,9.451700489,-1.4939818,5.7628436,2.034911642,-1,21.71,10.84078647,1
1056561954979,-5.150085,3.1915684,-1.296966755,4.6832013,12.134185,9.005804062,-3.007209,8.8324795,3.739854603,-1,26.04292,10.89089133,1
798863917105,-3.4596252,3.4907532,0.336273662,4.7261505,12.191269,9.367626989,-4.3502655,9.277527,2.495300813,0,25.67,13.95034667,0
1614907703365,-2.9952378,3.4357843,0.097819678,5.461341,12.919507,9.45202549,-6.577073,2.5475085,-2.963093522,-1,22.561972,8.436917676,1
627065225314,-3.744,4.091,0.02792093,5.057,12.887,9.570731783,-2.181,5.349,1.445831008,0,23.53207,13.16658089,0
833223655441,-3.4094474,3.8523881,0.424221771,5.609786,12.660925,9.684646328,-2.954535,5.9234357,1.42649959,-1,27.054453,15.19959385,0
120259084332,-4.165691,4.6972995,0.62307662,3.9754953,14.06289,9.377584437,-2.084622,6.553055,2.132868787,-0.32787323,28.522497,13.56731933,0
1340029796355,-5.0362034,3.7445314,-0.184253168,5.4767365,12.265495,9.46501932,-4.3023806,6.2464724,2.422244087,0,24.604376,10.75598977,0
1133871366175,-2.4277947,2.9377751,0.131585354,5.130931,13.113443,9.726418181,-4.249838,4.9633317,0.267548237,16.286655,26.5644,22.3320746,0
1365799600277,-2.991555,5.5641246,-0.088307113,4.345476,18.810045,9.763698581,-3.9636009,16.05432,0.578616264,-1,17.602764,5.415744375,0
738734375071,-4.32772522,12.95969849,0.047930594,-15.63878784,-5.495004272,-9.731357716,-3.892575073,5.117874146,0.704412311,0.010150407,28.96952057,11.61165166,0
833223655528,-4.001586914,3.42288208,-0.429173112,-11.33558655,-8.10904541,-9.69266364,-3.087173462,2.571124268,-0.612478386,0,12.73999977,2.510580137,0
1606317768855,-3.545921,2.3894863,-0.428800829,6.2131433,11.679273,9.323365622,-1.0271438,8.035186,3.182921984,0,21.016693,8.198739238,1
395136991255,-2.411868286,1.518688965,-0.209441659,-11.34829712,-6.970178223,-9.346581756,-4.792034912,1.623065186,-1.684129034,0.159999996,16.62000084,6.072850471,0
60129542289,-3.752758789,4.436737061,-0.063602519,-13.44464417,-2.807839966,-9.733289782,-4.418045044,2.503085327,-0.731460064,-1,26.97659492,12.63591591,0
343597383792,-4.754471,2.6987,-0.315094527,3.3348389,14.731232,9.389841573,-0.3043213,5.508789,2.391912677,-1,26.5,14.96653942,0
541165879397,-4.068878,5.027298,0.065775345,5.542511,12.801727,9.414505261,-2.6255035,6.765167,1.061136542,0,25.15,12.94147009,0
326417514518,-2.876028442,4.548141479,0.139541465,-11.93118896,-6.638208008,-9.605757968,-6.367248535,1.158905029,-1.707330667,-1,23.70999908,8.674096388,0
438086664256,-3.250018311,4.126300049,0.643351943,-10.12673645,-6.252703857,-8.180145736,-8.395257568,-2.65262146,-5.355273605,0,23.36341667,7.146434458,0
1305670057991,-3.6225379,4.565882,0.749248172,-3.0455174,4.800521,1.70548586,6.0335727,15.148577,9.496868333,0,24.381075,6.302224118,1
1683627180115,-3.5147953,4.063084,0.069991074,6.2538457,13.472585,9.625916083,-1.4317763,7.5515428,2.810468235,0,29.594114,17.97447066,0
1254130450484,-3.065796,3.7988586,0.330373571,7.7809753,13.606125,9.84651658,-3.2956543,1.9803162,-0.958944572,0,29.43,13.93005797,0
412316860461,-4.4520183,4.134786,-0.314098403,6.278794,11.945869,9.32303235,-1.151611,6.8306575,2.957260323,-1,16.33,4.630755106,0
712964571140,-4.919647,2.8881378,-0.971927416,6.3397827,14.705093,9.490488181,-3.4205475,5.986847,-0.353707131,0,22.24,8.282477679,1
824633720909,-2.71521,5.2477875,0.469039432,2.4412537,12.483261,9.684770907,-2.5289001,3.5120087,-0.013256087,-1,13.14,5.261884984,0
1099511627900,-5.0798445,3.216581,-0.372772683,4.560092,13.091877,9.647736169,-3.667687,6.442969,0.05153127,-1,19.341837,6.201168443,0
798863917176,-3.700271606,5.05581665,0.276686172,-12.14457703,-4.545599365,-9.704515483,-3.605914307,1.02432251,-0.890177739,0.181412563,29.57116127,19.82454989,0
472446402613,-4.306640625,4.204956055,-0.193277467,-11.33513794,-3.645391846,-8.988706877,-8.654553223,0.301464844,-4.030309624,-1,23.53397942,8.434325185,1
1700807049277,-4.7717896,4.1085753,-0.29378939,6.9314256,12.648953,9.661153644,-2.6169424,5.1716337,1.488969684,-1,19.61247,8.507929882,0
678604832810,-5.6841736,6.437668,-2.050591707,0.51831055,11.4646,8.823990764,-6.6834106,11.189316,-0.421958357,-1,28.8,12.25675389,1
68719476807,-2.4633179,2.398117,-0.173569843,6.587967,11.202194,9.156728927,-0.84036255,4.296997,1.895452914,0,25.59,12.29001144,1
1065151889530,-3.577053833,9.277819824,-0.464765084,-14.62373657,5.257092285,-9.362330452,-12.40237732,2.548245239,-1.575563055,0.041252345,23.35868073,10.25269302,0
1322849927245,-3.605778,5.0758624,0.673664224,4.824464,11.327314,8.755819768,1.0965779,9.79019,4.655164592,-1,30.67633,15.81204736,0
1357209665574,-4.566983032,1.403994751,-1.570858268,-12.52245483,-5.354141235,-8.425384825,-7.095639038,-1.680636597,-4.560539564,0,17.14999962,6.81600704,1
249108103203,-1.850210571,2.083187866,-0.298863782,-12.73330078,-5.651419067,-9.548576448,-0.971087646,4.119720459,1.011136023,1.019999981,22.14999962,13.55063771,0
910533066816,-2.251,2.914,0.2845,0.847,6.834,3.728591339,6.337,13.239,9.125353543,0,30.062866,11.65702683,0
163208757327,-4.1718965,4.110844,-0.003932761,6.293159,12.061988,9.247033959,-0.23463176,7.3178773,3.10341557,-1,24.118502,9.888660923,0
1297080123456,-4.4820824,5.444581,0.364657249,5.29853,11.909122,8.694717032,0.05985687,10.953807,4.398846417,0,22.814474,8.703617192,1
1099511627855,-3.134,4.078,0.478390244,7.093,10.917,8.717536585,1.877,7.118,4.447802661,0,16.88083,4.558492414,0
438086664217,-3.964801025,3.664532471,-0.023120954,-14.56078186,-4.836447144,-9.762455338,-3.149530029,4.034484863,1.041926353,-1,28.35407829,12.35738685,0
884763262984,-0.60502625,1.3382874,0.218222047,8.47612,11.76001,10.15679409,-1.5967102,1.1585999,0.108747253,10.51,21.76,18.92013333,0
927712936008,-10.97729797,11.8994873,1.258014652,-13.47544861,7.784851074,-7.196244456,-14.77267456,7.968182373,-3.712784963,0.023920335,20.79879189,6.270983326,0
1125281431624,-3.5794408,3.318465,0.442634906,7.283384,13.3169565,9.676828775,-2.978478,4.6472874,0.534628265,0,26.82403,10.42473507,0
257698037811,-4.948966,5.952167,-0.483759097,5.935407,13.508498,9.889766734,-7.020014,4.9705143,-0.310964007,0,14.453044,5.655913273,0
575525617694,-2.7318676,2.5235655,-0.087376278,6.325674,12.13179,9.611034379,-1.1731946,5.054314,1.80006573,0,26.55157,12.70405172,1
335007449261,-4.067873,3.727886,-0.22720372,7.106208,13.259494,9.69818403,-2.727079,4.2043467,0.882443748,-1,18.785597,7.482104546,0
1005022347336,-4.159197998,3.73840332,-0.206479381,-11.67249146,-5.851049805,-9.336345719,-7.145285034,1.759890747,-2.968216582,0.009740071,24.35335541,9.652152608,0
515396075577,-4.027456665,2.847167969,-0.507393046,-12.51168823,-6.897354126,-9.509512903,-4.629638672,0.70027771,-2.06386062,0.075044826,22.09056473,8.028329469,0
223338299571,-3.9006238,4.3312736,1.222600961,7.2680974,14.581081,9.545038882,-1.5593915,5.7726116,1.808309896,0,19.826763,6.604667965,1
584115552353,-3.830368042,5.188903809,0.833726832,-15.66914368,-6.183917236,-9.732255543,-3.986184692,1.825836182,-1.430900458,0,13.73999977,4.83037905,0
94489280624,-2.222777,4.863888,1.720588831,5.4963207,13.251735,9.353967215,-3.4820218,5.9976954,1.853861404,-1,21.065863,7.373850816,0
1623497637998,-2.2865324,6.902694,0.195284361,7.1540933,13.48695,9.687212788,-4.850801,2.2745612,-1.325782077,-1,18.424492,3.660243047,0
816043786281,-3.0765493,4.559757,-0.158376443,-1.2246342,12.971785,9.34272086,-1.9620483,10.693702,2.111377282,-1,28.07,14.42604569,0
1194000908408,-1.9968252,4.5275736,0.838186402,6.4429936,14.071153,9.644101711,-1.6328955,4.96812,1.508500642,0,14.389649,4.793518242,0
1408749273196,-4.5108137,4.5108137,-0.032404149,6.454965,14.035239,9.630151978,-4.106181,5.0854397,1.370418972,-1,26.93615,12.05837461,0
712964571179,-3.768310547,2.930160522,-0.678383831,-12.62249451,-6.962252808,-9.673387373,-2.109805298,3.976913452,1.070648804,0.094125092,20.33137131,9.475776585,0
154618822743,-4.151422119,4.377520752,-0.506293528,-15.60753479,-3.760983276,-9.816688585,-4.615731812,4.000689697,0.168682139,-1,29.30077362,19.95242206,0
85899345940,-3.306839,5.056717,0.847024344,5.035797,11.249344,8.733938832,1.7128296,7.846176,4.789655552,-1,28.56,15.61698804,0
936302870556,-5.145388794,3.010461426,-0.868567858,-13.14407654,-4.202114868,-8.945176649,-0.136526489,6.612637329,3.995212118,-1,22.79000092,5.269228569,0
438086664261,-3.2585144,2.3726501,-0.248795698,-1.7573547,5.439621,0.26461276,1.4915924,22.239746,9.772367725,0,15.26,3.415797101,0
1554778161292,-3.9864676,3.1149516,-0.077437689,5.748654,13.431882,9.793655699,-3.093403,3.5578923,-0.324032207,0,25.76462,10.05204558,0
1614907703415,-9.825881,11.135183,0.236688801,-3.8260972,12.845362,4.088718727,-7.2411957,42.7881,7.815580118,-1,19.403936,4.423877873,1
1365799600149,-3.599185181,0.928170776,-0.99062602,-9.915740967,-7.148425293,-8.417592355,-6.977655029,-1.759442139,-4.761030942,0,14.60000038,4.391482558,0
841813590110,-5.145096,3.0885773,-0.276302364,6.5594635,11.654327,9.54344917,-8.879074,6.431839,1.99418409,0,24.03,9.037316667,0
1434519076917,-1.9848539,5.547535,1.508362085,6.411868,12.354458,9.388946874,-1.9728824,8.40151,2.293831683,-1,23.053005,9.222566234,0
1520418422966,-5.099051,6.3206925,-0.175378283,7.410054,13.042414,9.427115033,-1.2258313,5.7119665,1.757917033,-1,14.75,3.445979899,0
635655159852,-3.1794999,3.4859576,-0.091921645,6.6965823,13.007698,9.864965738,-4.0198646,4.0653543,-0.028159127,0,20.38,6.500437048,1
1623497637939,-2.560357666,2.586825562,0.113755606,-13.65175171,-6.773239136,-9.730084981,-1.210046387,2.473178101,0.815225315,0,22.6077404,15.25313163,1
1520418422954,-3.7465043,3.4664402,-0.105869903,7.139902,12.059968,9.48787105,-0.9265656,8.1763525,2.828924815,0,18.514837,5.649741758,0
893353197735,-5.758055,1.471237,-1.392039277,7.323863,12.793417,9.450918967,-6.2752028,3.870227,-1.501631352,-1,20.636707,5.358119161,0
1005022347305,-4.946572,7.865193,0.128223761,-5.0758624,13.989748,9.167891067,-9.373586,11.27464,0.732210618,-1,27.227703,7.178966032,0
936302870573,-3.7949257,3.9577363,-0.367627103,4.5275736,14.320158,9.669919241,-5.174028,3.5243726,-0.967348605,-1,24.407082,9.417003034,1
841813590067,-4.1299977,4.0701427,0.051903291,5.8933277,16.354792,9.777093064,-3.4596214,4.775235,-0.475048223,-1,28.907202,9.970252439,1
506806141062,-7.6904106,5.1644506,-0.410887279,1.1731946,11.928277,7.189052071,1.8076775,13.182878,6.313099123,0,27.578974,9.759635496,0
1168231104578,-12.196026,7.1148014,-1.094382698,0.86316717,19.573088,9.732729818,-5.833415,4.864156,0.579362743,0,31.788427,10.16130204,0
1047972020379,-3.557614136,3.421536255,-0.662955869,-15.04228821,-5.6834198,-8.975899421,-7.966687012,-1.228887939,-3.820484024,-1,26.12287903,7.855526014,1
824633720934,-3.759487915,3.04395752,-0.264047165,-12.04797668,-6.545046997,-9.437989222,-6.847409058,1.316964722,-2.555913951,-1,15.32820129,4.790380303,0
463856468048,-2.42247,3.2341766,0.775788283,7.5717773,11.373367,9.399710621,-0.19578552,4.297943,2.135305938,-1,18.41,7.190609418,0
1391569403988,-3.740795898,3.500491333,-0.211743297,-12.00775146,-6.392221069,-9.732100361,-5.556164551,3.42946167,-0.254633184,0,23.54999924,8.328311121,0
1047972020383,-1.0774237,5.0854397,1.922630409,4.106181,10.829305,8.414491156,1.6712039,8.60263,4.670329751,-1,27.572927,12.93563501,1
498216206459,-6.6800265,4.982486,0.046931256,-0.117319465,11.880392,9.65008472,-5.854002,17.454264,0.003903708,0,18.07,4.974414531,0
721554505741,-1.934,2.108,0.018689655,3.738,10.548,7.877482759,3.815,9.121,5.92534023,0,12.936514,3.673548832,0
738734375058,-4.222750854,5.629885864,0.213027809,-13.57130127,-3.526959229,-9.47917289,-8.686853027,2.471832275,-2.247991706,0.678954959,24.35264015,13.92284491,1
34359738411,-2.222555542,5.170211792,0.146912772,-22.21972351,-1.302160645,-9.891584578,-3.516192627,1.999597168,-1.012171036,-1,28.91221428,14.89528254,1
455266533501,-2.719896,2.3535721,-0.000395802,7.877164,11.391959,9.613733634,-1.4293821,4.103787,1.860345036,-1,14.299338,5.654281757,0
17179869294,-3.523370361,3.441125488,0.256240607,-11.17662964,-6.861315918,-8.416869514,-7.895358276,-2.342932129,-5.082202107,0.016004406,15.90060711,4.621036918,1
1322849927234,-5.186361694,2.113394165,-1.227048382,-12.85053711,-5.312271118,-8.788233386,-7.505218506,-0.780728149,-4.086447604,0,20.97066689,6.939788378,0
249108103262,-4.6255975,3.928885,-0.133097882,7.123947,13.986926,9.874944913,-4.2305546,5.058948,0.846422512,0,25.32,14.85610857,0
704374636664,-3.0215747,2.7294734,0.05796127,7.3025384,12.586702,9.567947301,-0.84039044,4.192375,1.485754607,0,26.364952,11.81456193,0
575525617703,-2.885101,2.6983478,0.314280073,5.427821,10.64734,8.734358985,-2.5499027,7.3600006,4.495473329,-1,21.505463,9.014991173,1
292057776216,-5.1666875,4.855441,0.262971294,6.5457473,12.780249,9.63912583,-2.1499932,4.4580035,1.502082355,0,17.22,4.690889111,0
1382979469491,-3.8260512,5.219519,0.728176816,6.1054006,14.320158,9.703223871,-5.506832,4.1349125,-1.0335319,-1,21.04096,7.082031271,0
1357209665556,-8.098263,5.097294,0.413922506,6.42191,15.34441,9.438762823,-2.6832008,8.258771,0.800780289,0,14.160305,3.726076383,0
1425929142436,-16.980196,10.360027,-2.312139067,-11.047184,20.083178,4.675619106,-34.81994,33.8742,7.952559211,-1,6.270482,1.342910499,1
1082331758647,-3.066,5.932,1.034252791,5.398,11.22,8.453612607,0.291,12.703,4.823669074,-1,24.055544,9.12603462,0
420906795151,-6.490879,6.811712,0.255062484,4.336032,15.507718,9.639648959,-4.7358756,7.4438004,1.742900127,0,25.248903,9.365740142,0
1065151889555,-1.877,2.873,0.233984155,7.738,10.956,9.270466549,-3.888,1.762,-0.872297535,0,13.885661,3.725551291,0
481036337241,-4.049438477,2.566937256,-0.24967956,-12.6824585,-4.927215576,-9.533132344,-5.9896698,0.970040894,-2.052055818,-1,28.57444954,8.197197306,1
1271310319773,-12.00700378,11.61492004,0.94895281,-29.26960449,16.96322937,-4.260390283,-21.6580658,9.078039551,-7.152757106,-1,6.309999943,2.072394784,1
721554505822,-3.881060791,2.356240845,-0.267211261,-12.02629395,-5.826376343,-9.47043587,-5.469732666,0.020336914,-2.653619011,-1,22.56379318,8.590383686,0
369367187526,-2.7390504,4.790944,0.869135692,6.3400397,13.448642,9.771851652,-9.268238,6.2945485,0.292564586,-1,23.930603,6.526627472,0
103079215195,-4.811175537,3.913360596,-0.340173581,-11.62942505,-6.221600342,-9.733986134,-4.76078186,2.823092651,-0.984272509,-1,16.39312553,6.031250379,1
687194767380,-3.248822021,3.778778076,-0.324759205,-12.42196655,-4.607208252,-9.647885514,-5.38838501,0.85803833,-1.43102563,1.119635105,25.46094131,13.41160897,1
592705487027,-2.804998779,2.786904907,0.0568895,-12.5632782,-7.341775513,-9.774457028,-4.452587891,3.392227173,-0.569548432,-1,25.71445274,6.668424598,0
386547056693,-3.0155737,3.0754287,0.228666201,6.8365564,12.245394,9.844898186,-3.0465355,2.8284235,-0.234860878,-1,9.610767,1.952227232,0
223338299421,-3.1661224,3.623825,0.347060996,7.0458527,10.313934,8.747745332,1.1561279,5.5231476,3.060241801,0,24.12,11.16808511,0
154618822822,-5.133168,3.4751837,-0.234295639,-0.89303726,13.572729,9.486447747,-1.3850456,14.401123,3.186182024,0,21.170063,4.950603124,0
1340029796423,-3.4238129,5.233885,0.471944624,5.4565525,11.298583,8.48063557,0.9481328,12.33291,4.91431016,-1,26.227837,14.86800035,0
1005022347356,-3.328375244,3.197381592,0.000737321,-13.38423157,-6.468334961,-9.571120191,-7.153060913,3.252560425,-2.232499402,0.039456818,18.16193962,5.664695865,0
996432412788,-3.357235718,3.359030151,0.329687297,-11.64557495,-4.003381348,-8.972585384,-7.200463867,-0.182733154,-3.694242728,0.310000002,20.05999947,11.02081718,0
833223655596,-3.770254517,2.208798218,-0.370288452,-12.41359253,-7.694979858,-9.767938008,-4.793380737,4.543804932,1.039991585,0.045676611,20.56298065,8.617035324,0
962072674460,-9.203311,4.4723687,-3.21374602,-9.911995,15.849615,1.168379094,-6.090849,7.5082164,2.877466758,-1,31.243023,16.19156931,1
919123001438,-1.5156734,1.8017803,0.33985231,8.06981,11.856604,9.781047964,-2.710629,0.9342175,-1.00195724,10.877605,24.673395,20.01829987,0
1099511627776,-3.8978794,2.7869358,0.090336322,4.3216662,12.036019,9.633635474,-6.881146,8.394327,1.655763719,0,25.058708,14.23692503,1
292057776260,-3.842929077,3.338244629,-0.048273919,-11.94120789,-7.143191528,-9.789952833,-4.393670654,4.046298218,-0.691251211,0.019713368,25.61717987,7.651005512,1
644245094536,-3.0646718,8.403905,0.206083216,7.3839436,11.406325,9.549285732,-3.7925313,0.8236305,-1.801755647,0,14.07143,2.509805945,0
670014898316,-3.005227661,0.028710938,-1.745513528,-13.59388123,-7.457366943,-9.21236514,-4.482196045,-0.285464478,-2.773125379,0.050470781,18.722332,6.317736136,0
798863917107,-3.411068726,2.22883606,-0.49154312,-12.47206116,-7.577145386,-9.213641698,-6.641647339,-0.162097168,-3.285138204,0,28.12999916,11.01190698,1
919123001455,-8.672064,4.5012364,-0.060519381,-1.297697,12.9003525,9.578614303,-6.708758,10.541992,1.409350434,0,23.542553,9.498313177,0
154618822737,-1.506427002,2.265023804,1.063309349,-11.31689453,-7.496694946,-8.795328753,-6.745724487,-1.743591309,-4.117970332,0.330000013,10.22000027,3.989185205,0
1666447310883,-4.7368164,4.253433,0.39495555,8.232773,12.141907,9.485737951,0.46470642,6.329315,3.010972414,-1,19.78,7.978350877,1
532575944798,-3.717468262,2.275192261,-0.899341217,-11.67981873,-3.991717529,-8.489156534,-7.88324585,-2.370596313,-4.519832431,0,25.46744537,7.300945541,1
936302870563,-5.027054,4.4132843,0.343229272,6.9891663,11.61116,9.355148744,-2.9440308,6.7728577,1.81680138,0,22.89,10.5400436,0
446676598834,-3.6369035,4.087027,0.348323398,4.9633317,14.233964,9.660160827,-2.4421604,6.0048413,1.399610532,-1,21.375132,9.143621414,0
1211180777504,-3.019882202,4.665078735,1.12887707,-5.919238281,3.054873657,-0.761769141,-12.25643005,-5.893817139,-9.486690929,-1,25.12999916,8.950000003,0
429496729751,-1.980007935,4.576403809,1.075029465,-13.84764404,-7.329214478,-9.52658315,-1.729534912,4.368249512,1.505506607,0.085257076,17.33288574,7.535776366,0
214748364813,-4.391427612,3.014050293,-0.622883069,-12.92635193,-2.317211914,-9.524154573,-5.694036865,8.693283081,0.31593108,0,16.23999977,5.629370377,0
876173328453,-7.3064303,6.066407,-0.096382958,-5.895372,9.550755,-0.225615226,-9.531911,14.413267,9.565362675,-1,31.43,16.34248606,1
77309411445,-1.598690796,5.087518311,1.871620989,-11.90726318,-7.46484375,-9.631733968,-3.524417114,1.904342651,-0.540313426,0.003443971,23.42077065,8.654238764,0
884763263051,-2.909868,3.02588,0.26560003,2.967276,11.688508,7.641654592,3.566472,8.99392,5.946051864,-1,19.101456,7.220296035,0
463856467986,-2.100982666,3.91395874,0.624830708,-13.75223999,-5.639157104,-9.293837468,-6.897354126,2.400653076,-3.160551414,0.037114948,27.02462196,19.34224554,1
154618822756,-5.192,4.757,-0.454987711,6.789,13.892,9.578950845,-2.281,3.964,0.839173579,0,14.866207,4.150963526,1
962072674321,-1.6185298,1.0606637,-0.361330445,7.0367737,10.89395,8.776941035,2.2889266,8.274613,4.560538681,-1,24.58709,16.4003196,0
326417514552,-2.1242554,3.056797,0.380713463,6.132149,15.433024,9.362407773,-0.85772276,5.523423,2.385247036,-1,21.75,6.02043364,0
884763263019,-5.9602814,12.549301,0.68824309,4.6933594,12.537964,8.724702195,-0.7092438,11.485626,4.252137897,0,21.85,6.691029412,0
403726925935,-4.499093628,3.698626709,-0.667466485,-11.8353363,-4.613189697,-8.054687342,1.956829834,8.96439209,5.670275439,-1,28.84835434,14.15410279,1
987842478236,-3.1652312,4.348003,0.320619474,4.9369946,12.761485,9.796483564,-4.989669,11.573924,1.956924063,0,27.372269,14.45576442,0
1494648619029,-4.1024647,2.7341783,-0.372272132,0.80325466,7.3418193,4.005079713,2.5821466,12.75511,8.815211081,-1,28.62113,15.11030947,0
1030792151042,-2.1059685,3.7008994,1.024394303,6.0636415,12.418388,8.798667614,0.50550216,7.267848,4.342894954,0,23.852907,4.652781767,1
876173328447,-3.3174825,3.1270285,0.392194346,7.6334906,12.946273,9.791748968,-4.22636,3.4643717,0.148614156,0,21.121777,4.993751998,0
927712935996,-4.9369946,5.276982,0.395449538,4.802915,15.97939,9.864004589,-11.119012,7.6185822,-0.141407798,-1,23.069904,12.48854974,1
584115552334,-1.0295382,11.916306,7.355748119,-3.9170337,10.381576,1.552144633,-0.10055954,8.971348,4.492782025,0,29.490082,11.20263703,0
558345748538,-5.174249268,2.072720337,-2.240053014,-13.12822571,-6.209188843,-9.403901713,-4.838391113,2.624807739,-0.427050771,0,17.24358559,7.184094747,0
541165879424,-3.5578923,5.619363,-1.219929223,6.1269493,12.158128,9.624351856,-4.4844766,4.0104103,-0.720648715,0,15.239827,2.536869992,1
1288490188852,-6.5092316,4.8320923,0.057081002,5.6106873,15.080963,9.501291566,-6.2207336,10.124481,2.41413698,0,18.63,8.396060606,0
420906795088,-4.3671575,2.813273,-0.38223562,5.0495257,13.187666,9.370196504,-3.4549387,7.5850625,2.383668436,-1,18.491499,4.126679167,0
1022202216542,-2.2625897,4.3839173,1.350247683,4.8340406,12.47896,9.740680602,-2.4900458,4.5084195,1.917490431,-1,21.665247,9.00012862,0
738734374962,-3.330917358,4.013549805,0.014760844,-17.65603027,-4.350006104,-9.761082357,-2.870794678,8.737994385,0.504920146,0.018092593,25.98735619,15.40647759,0
360777252994,-4.225143433,3.360375977,-0.109875609,-12.49553833,-7.061843872,-9.272070196,-5.840283203,0.267071533,-2.033313094,0,12.88000011,4.18565789,0
214748364933,-5.0231886,5.8252707,0.080862641,-0.6344828,15.407159,9.301452377,-6.1987777,12.141368,2.616706932,-1,26.674969,12.7384203,0
575525617799,-2.1740015,1.4700848,-0.283746364,8.083072,12.16531,9.826369862,-1.0079896,2.473286,0.822683645,-1,10.789599,2.159677773,0
429496729629,-4.312089,4.702356,-0.165608844,5.681614,14.063971,9.827903149,-4.565882,2.3775148,-1.013731118,-1,30.826227,13.33798073,0
1675037245441,-5.0926223,5.97611,0.116011688,4.6568646,13.32414,9.72068269,-2.813273,7.0104365,1.412237104,-1,25.013458,10.80880998,1
1434519076904,-3.684789,2.6169424,-0.081453229,7.395915,12.29939,9.537513907,-1.0223553,5.446975,2.410417537,0,24.183369,5.561964948,0
1262720385148,-19.00260315,12.89913635,-1.120973356,-12.50376282,22.37972717,-2.294436167,-17.90097046,16.21360474,-6.924566243,-1,19.56999969,1.252692636,1
592705486965,-5.581286621,3.404190063,0.069188394,-12.85203247,-5.867050171,-9.765897674,-4.676293945,2.932852173,-0.466299181,-1,22.60740089,7.183658445,0
352187318349,-3.615355,3.3615618,0.171704882,6.0766697,12.33291,9.745962802,-5.03516,8.061523,-0.436822139,-1,19.212074,5.082113442,0
1657857376348,-4.0726614,4.1851926,0.004867134,4.6927786,14.767887,9.703618104,-7.805336,10.012857,0.863497937,0,25.474247,10.6594138,1
1675037245455,-3.8357506,3.6179261,-0.2681452,7.134261,15.551681,9.776120376,-2.182746,6.3055706,1.838775349,0,22.22481,11.5068259,0
1099511627886,-2.7905576,3.520526,0.165927415,7.3180475,11.959725,9.428175275,-0.27532196,5.4188027,2.802029559,-1,15.59,3.89868476,0
1254130450585,-3.2787132,2.033792,-0.292275157,7.4871726,12.649807,9.465946888,-1.501698,3.952059,1.298630838,-1,24.5,8.399786951,0
481036337321,-3.2825508,2.7869358,-0.031310157,4.7622128,14.600287,9.523851921,-0.5794145,6.143709,2.220985396,0,21.354225,7.263133971,0
1434519076985,-4.3216662,3.6823947,0.046410342,6.438205,13.98017,9.766706514,-5.3081074,3.8930907,0.216316152,-1,17.633795,5.160619499,0
1211180777535,-2.474945,4.0170593,0.732644885,7.0289307,11.775345,9.651970563,-2.8506775,4.3670197,0.141264771,-1,23.25,10.47543058,1
34359738474,-9.897629,2.4384918,-0.648238725,0.71287537,11.133636,8.374169113,-3.1082764,8.689163,3.419100726,-1,30.87,10.06170759,0
1288490188967,-3.8739777,3.2901306,-0.034981946,7.133011,11.949753,9.858228812,-3.2781677,3.0580292,-0.188640029,-1,20.46,7.768865154,0
438086664242,-6.0128784,1.4880981,-1.091294713,7.295929,12.073959,9.180559035,1.6451721,6.692993,4.187125806,-1,14.81,5.023521657,0
1563368095878,-3.792801,3.5127106,-0.882862777,6.2153625,10.917358,8.625196324,1.6136322,8.734238,5.132011057,0,23.87,15.20347926,1
1589137899609,-3.5047302,3.584793,0.273256922,6.3483734,12.972305,9.413231238,-5.785904,0.52786255,-2.371845994,0,22.11,8.128202512,0
1288490188825,-5.7255898,2.8438902,-0.384854738,5.490987,13.138795,8.561365013,-2.2882822,9.094404,4.508189165,-0.13982005,23.33296,10.85075456,0
1374389534778,-8.898596191,11.53177795,0.880544461,-30.38768616,14.48870544,-5.059603013,-28.24797363,24.10671997,-7.416863667,-1,8.345646858,2.218512911,1
